gene1	gene2
fog	Dok
run	CG8216
CG16719	prod
Su(var)2-10	dpld
RhoGAP68F	tll
crc	ppan
CG12896	sli
dah	lmd
esg	Patj
Prm	E2f
t	Aph-4
Cka	Ptpmeg
Akap200	Hr78
tup	msk
Akt1	Rack1
tum	osa
rg	Apc2
d	Ark
jumu	CycE
l(3)mbt	CtBP
Myo61F	LIMK1
glu	da
sn	puc
Pop2	cp309
sll	Idgf2
lmd	MED11
sina	lic
spin	Src64B
caup	S6kII
CG34417	Uba1
bowl	crol
Caf1	Stat92E
Eip71CD	pdm2
siz	btl
lilli	dco
frc	sced
CG6416	dl
spen	Pgant35A
Cyt-c-d	svr
Nf1	rhea
Mkp3	Rheb
nmo	PebIII
rdo	msk
frc	CG8216
tutl	pn
mbl	sced
alph	osa
flfl	Bap60
Mmp2	chinmo
Hem	Hmgs
cbx	Rho1
CG16719	bl
lola	MED24
Sh	Ggamma1
mam	mth
Mhc	jumu
CG17470	Atx2
dmt	sktl
Mer	sktl
S6kII	Idgf2
abd-A	zfh2
sbb	eIF-4a
CG16719	slam
eIF-4E	Dhc64C
Pop2	hdc
how	dib
CG34450	santa-maria
Hr46	alph
up	E(z)
sgl	up
by	t
hpo	Pvr
Dat	Caf1
CG3075	Pop2
pelo	Alk
Arc-p34	amx
jing	CG8216
Dredd	Cks30A
rad50	Mmp2
Arc-p34	pcm
grp	EcR
dib	apt
sgg	Sry-delta
yellow-f	Vps28
tup	boss
eIF-4a	emc
CG16719	CycA
mbl	pot
l(3)mbt	xl6
Eip71CD	tou
glec	Abd-B
Aph-4	Optix
mfas	tld
dpn	prod
yellow-f	MYPT-75D
abd-A	ecd
Abd-B	Su(var)2-10
CG3987	G-ialpha65A
shot	Cyt-c-d
Hs2st	oaf
mbt	ecd
v	dlg1
Galpha73B	fal
gkt	opa
CycE	Rca1
Idgf1	cact
Dredd	peb
eg	sas
Mmp1	rg
Abd-B	xl6
dup	dlg1
ea	tral
dpn	Myo31DF
Chc	apt
Psn	morgue
gbb	Pop2
pcm	numb
Ice	Stat92E
t	cta
Pk61C	gl
gbb	Pka-C3
kuz	par-6
ash1	ics
esc	mbl
Fmr1	dsf
Nf1	Rbp9
Sur	knrl
tum	CycE
Sema-1b	puc
cnc	Ephrin
sls	ksr
inv	eIF-4a
mth	santa-maria
CG3829	chico
hyd	pelo
dpp	loco
fs(2)ltoPP43	Sur
Tak1	msi
pnt	Rack1
Aph-4	Hs6st
mam	sn
Abi	noc
drm	Arc-p34
thr	E(z)
Msp-300	Su(z)12
Cks30A	Tak1
Dredd	W
CG12301	Ef1gamma
Atpalpha	par-1
meso18E	cta
Optix	bs
l(2)efl	EcR
ALiX	Dscam
chp	Idgf1
Tak1	Ice
Uba1	l(2)37Cc
esc	Borr
alien	betaTub56D
msi	Krn
sls	Eip63F-1
raw	Jafrac2
ssh	Mlc1
cta	ry
SelG	Pvf1
morgue	oaf
fog	RhoGAP68F
Su(z)12	Idgf5
Pop2	t
prod	PebIII
Vps28	Arc42
Abi	inv
enok	klar
sina	Iswi
dpld	dah
Ald	Dok
boss	tsh
Aph-4	qm
gro	Pop2
Uba1	CG34417
stumps	Pde8
t	mbo
CG2678	dah
Dl	kis
dib	FKBP59
CycE	E(z)
brm	prd
bhr	d4
lilli	drk
Mitf	rg
sdt	pot
shot	Atpalpha
bnl	chrw
Oseg1	Hs2st
bnb	rux
Tak1	CG4945
tub	14-3-3zeta
gkt	dec-1
18w	Nrt
Sur	ry
Eip71CD	tub
Nrt	trn
baz	Dif
by	lmd
Dhc64C	rdx
Dlic2	d
msi	Nf1
Atg5	LanA
cin	E(z)
CtBP	Sur
Src42A	brk
CG8149	sec13
osa	Pde8
chif	Ggamma1
Pvf1	knrl
Taf4	ena
trc	14-3-3zeta
CG8216	ben
dpp	Cka
CG34379	MYPT-75D
Ptpmeg	Sema-2a
Mer	E(z)
MYPT-75D	CycB
Sema-2a	Tl
emc	CG34379
18w	trn
dos	CG9445
tou	shrb
Abl	drl
tup	ImpE3
Vps28	scra
CdsA	140up
loco	t
Tl	CG17470
CkIIalpha	pn
Uba1	tou
blow	Alk
Sur	Dat
Krn	sbb
CG9104	dos
Sema-2a	puc
ksr	qm
mbo	alph
Nrx-IV	amx
crol	bowl
Appl	l(2)37Cc
sgg	Pde8
chrw	p53
Idgf4	beta4GalNAcTA
loco	Mitf
sli	svr
CG8247	betaTub56D
pnt	emb
sina	CtBP
rdx	baz
Alk	Yp1
Aph-4	Src42A
Tm1	cta
Chi	sns
Ddx1	car
CG4500	Sema-2a
emb	wg
jing	vap
dei	rdx
Cyt-c-d	Dok
bowl	Gtp-bp
Btk29A	Pop2
CG9520	sas
Fmr1	bs
Moe	Pgant35A
mbt	gkt
Psn	Lim1
shot	msi
cp309	bnl
LanA	CycA
Ef1gamma	scrib
d4	ena
Pka-C3	kkv
ecd	Cyt-c-d
scrib	Idgf2
ine	wee
dom	sina
kuk	Ddx1
Atx2	twf
Sin3A	wupA
cos	tok
meso18E	PebIII
Mmp1	tamo
blow	cher
CtBP	neur
FKBP59	cas
CG13850	ash1
apt	Chc
flw	spen
betaTub56D	hpo
Prm	Dscam
bcd	th
fog	l(2)gl
ben	shn
sced	ppan
nej	Tm1
E(bx)	Bap60
neur	dom
raw	RhoL
thr	bhr
Pak	drk
kuz	bigmax
Eip71CD	Lar
CG12896	pros
Nrt	Akt1
cbx	Jafrac2
wls	CG33205
ea	Apc2
Cyt-c-d	toe
l(3)mbt	fs(1)M3
cin	cathD
Ark	Lac
jumu	Not1
Optix	ine
stil	MYPT-75D
Akap200	Jafrac2
Su(var)2-10	Rpd3
Gtp-bp	sec13
run	E(z)
CG4945	cnk
up	Dscam
spir	bowl
twf	sprt
Lim1	vap
CG10641	emb
chif	spir
exu	pros
Cyt-c-d	mbt
peb	sls
robo	Hs6st
blow	Spred
run	dsx
Rbp9	cher
spn-A	Stat92E
CG18369	Pcaf
Hr78	wg
CG9509	meso18E
Eip63F-1	CycA
ex	spir
cas	Cct1
ben	RhoGAPp190
G-oalpha47A	Dif
hkb	Bap60
exu	CG12301
Khc	Mhc
140up	Ice
Arp66B	cnc
CG9509	Hr46
ksr	sls
Rack1	fax
shg	Idgf5
sar1	G-salpha60A
slam	Orct
CkIIalpha	Alk
how	Idgf4
Myo31DF	CG1942
Chi	Ef1gamma
Pvf1	ksr
pelo	CycA
Ca-alpha1D	blow
tow	CG6416
Ddx1	dnc
spen	knrl
ry	Nrx-IV
gkt	Sin3A
ofs	v
th	sty
tra	Nrx-IV
asf1	pot
phyl	Atg6
Optix	Lar
CG34379	emc
G-salpha60A	ea
tsh	tup
chif	Mef2
Tm1	alph
elav	sty
cas	Dhc64C
par-6	wls
ken	rad50
Ddx1	par-6
jumu	l(2)efl
CG2678	xmas-2
tamo	stil
Aph-4	dpn
enok	N
Src64B	sas
E(z)	Borr
CG4500	kkv
bon	Optix
mam	chic
Axn	CG6416
Spred	cathD
NAT1	uzip
blow	p53
Akap200	dock
Lac	Ark
trio	Pop2
Src42A	Akt1
thr	sktl
sls	cin
Su(var)2-10	Iswi
stil	Antp
Cip4	Aph-4
peb	Cks30A
CG8247	up
Fmr1	CG17221
Dscam	Ca-alpha1D
beta4GalNAcTA	Moe
CG6372	RpL30
E(bx)	CG6416
ksr	Mmp1
Mmp1	sax
Msp-300	Dscam
Pvf1	CG1942
CG17470	CG34450
Ark	ben
sty	mbt
Crk	ofs
LanB1	Rack1
sar1	shrb
p53	Myo31DF
dco	LIMK1
Taf4	ine
dj	spin
Ice	v
stil	sgl
sll	LanB1
W	Arp66B
emc	ex
Lcp65Ag1	eIF-4E
mbo	Su(H)
Rheb	tamo
blow	dei
zfh2	Myo31DF
cin	Ef1gamma
bnl	aft
brm	exu
LCBP1	mri
Rab7	CG33205
foxo	Dat
t	trc
mri	l(2)37Cc
CG3075	fog
tld	car
Nrt	Chi
spn-A	tok
Src64B	e
Mer	spn-A
Dys	mri
ben	Pvf1
btl	dco
dup	brm
mfas	Ald
foxo	dlg1
sll	Cyt-c-d
Oseg1	cher
ry	dsd
Lcp65Ag1	prod
asf1	up
disco	gl
wal	Ald
cta	ine
Apc	Dap160
Ptpmeg	trc
brat	cta
dally	scyl
N	brm
l(2)gd1	crol
wus	how
rg	stil
ct	brk
Ice	cp309
alph	Tm1
SelG	14-3-3zeta
Pvr	Tm1
fd59A	MED4
Hph	sar1
Chc	lilli
ics	bon
poe	shn
tll	Jra
CG8216	jing
Not1	wee
chif	G-salpha60A
foxo	baz
yellow-f	chico
mbl	CG18369
eff	CG3987
CycE	jumu
rdo	CycB
mfas	CycB
Tm1	MYPT-75D
nej	Abl
Rack1	frc
foxo	pnut
tum	wee
dpp	Optix
gl	disco
caup	rux
Vps28	Pk61C
Rpd3	Pcaf
aft	bnl
MYPT-75D	Dif
cin	asf1
sgg	pot
mmy	Dhc64C
bon	spn-A
drk	ImpE3
cos	wee
cas	fru
LIMK1	Scgdelta
Pi3K92E	eff
fw	stil
Nrt	noc
PebIII	Abl
betaTub56D	CG3987
brm	18w
qm	Cka
Pka-C3	msk
Rca1	amx
Aph-4	cg
Ark	Arc42
eya	RhoGAP68F
Trl	beta4GalNAcTA
Dlic2	btl
Atg5	SelG
capu	sced
dpn	dl
dsf	Rbp9
flw	hdc
Nf1	dpn
knrl	Pvf1
inv	Pde8
Alk	sdt
brk	Optix
CdsA	kay
CG34379	LanB1
ct	numb
CG33205	qkr58E-3
E2f	Abl
ecd	Rheb
Ca-alpha1D	l(2)37Cc
dom	fs(2)ltoPP43
ics	chinmo
PhKgamma	Idgf2
Patj	par-1
Psn	v
eff	rdx
CG16719	Dat
CG4945	cher
fs(1)K10	Lis-1
Cks30A	peb
SelG	ey
dally	klar
exu	d
zfh1	CG3075
betaTub56D	Mlc1
zfh1	ry
esg	CdsA
Lac	Myo61F
aft	hyd
Crk	fw
tll	hkl
alien	thr
drk	NetB
Borr	CycE
Apc	Pgant35A
Pak	Not1
Sry-delta	Dcp-1
esc	glu
wee	mbo
cic	Dredd
l(3)mbt	dl
eg	Atpalpha
Rack1	CG34450
dec-1	v
E2f2	stg
l(3)mbt	fs(2)ltoPP43
CG1942	spir
ben	mam
Tl	CG6372
t	prod
Rbp9	Ephrin
Lis-1	Cks30A
Nrt	t
Borr	betaTub56D
Tak1	Ephrin
jumu	eg
drl	jar
tud	fw
sar1	bowl
vlc	E2f
fog	Rab5
Hs2st	Chc
Jafrac2	W
pn	l(3)mbt
pn	dos
rux	gro
t	Antp
lilli	fred
sll	CycA
sktl	foxo
form3	msn
tll	cbt
apt	run
Dhc64C	run
Sema-2a	spen
eIF-4E	e
da	dmt
Mer	Idgf5
CdsA	Rheb
dec-1	shn
apt	chn
Abl	nej
Sur	hyd
Mmp1	v
tutl	gbb
Uba1	sle
Idgf2	betaTub56D
zfh2	raw
fru	ics
Wnt5	PhKgamma
Syb	Crk
trc	dj
ssh	Aph-4
grp	Ald
Atpalpha	eIF-4E
thr	asf1
LCBP1	gbb
Eip74EF	wal
betaTub56D	ALiX
frc	msi
Antp	disco
CycE	Dl
RhoGAP68F	rux
Syb	chp
loco	dj
mri	Apc2
stil	phyl
CG3987	eff
Mmp2	Sry-delta
pelo	sas
Sobp	CycA
dsd	ey
Ald	zfh1
Aph-4	fax
mib1	sw
hdc	Sema-2a
CG32082	Vhl
nmo	snf
CSN4	Galpha73B
sle	ben
kay	Syx1A
ash1	grp
eff	Pi3K92E
Eip71CD	CG32082
eve	crc
Prm	Mhc
up	CycE
MYPT-75D	aft
Dredd	cic
fal	spin
mfas	ksr
ea	CG9445
dos	gkt
rux	wal
Optix	pnt
Idgf2	Hs2st
CycE	rdo
LIMK1	Es2
Myo31DF	jagn
ea	CG17470
frc	Akt1
sw	Fmr1
CG8247	Rho1
MED4	klar
E(z)	spn-A
Akt1	sktl
Fmr1	ksr
chif	Dif
yrt	prod
l(1)G0289	l(2)gd1
Galpha73B	Hs2st
jagn	Aph-4
alph	cnk
form3	vap
CadN	stil
Apc2	sw
Dl	glec
xl6	Rpd3
Oseg1	Lcp65Ag1
eve	MED11
CG34379	Antp
tra2	lmd
trio	CG4500
Taf4	Alh
Atg5	Tak1
CycE	Eip63F-1
CG34379	tamo
Pvr	alph
CG18369	CG9104
Mmp1	t
G-salpha60A	l(2)gl
Pk92B	dpp
cnk	lva
Cks30A	Oseg1
Hmgs	Not1
stil	Pk61C
dsd	sll
bl	CG6416
G-oalpha47A	LanB1
Pop2	cnk
caps	mth
Chc	Eip71CD
Idgf4	spn-A
fax	Hs6st
loco	sn
Akap200	Chc
vlc	prod
d	mth
stumps	Antp
cin	rad50
tin	CG6416
tud	peb
CG17221	bigmax
stumps	mbt
CG10641	Ald
ix	Pvr
cbt	nej
twi	CG16719
ea	exu
cnk	Jra
tamo	aft
CG33205	Ark
rad50	sas
Nrx-IV	vlc
Eip71CD	mth
Wnt5	G-oalpha47A
sll	Dif
dah	cort
caup	Idgf2
mib1	Nrt
tok	E(z)
Fas3	CG1942
sll	v
xl6	sina
rad50	osa
Idgf2	CG8216
flfl	osa
Atpalpha	yellow-f
aft	chico
Ddx1	ena
Axn	cta
elav	ine
poe	Jra
e	par-6
Fmr1	l(2)gd1
chif	Pvf1
bcd	asf1
CG34417	neur
tra2	puc
E(z)	betaTub56D
Traf6	lin
tok	CG18369
CG6416	prod
CG6416	tin
caup	flw
Mmp2	toe
Oseg1	tral
snf	her
poe	Eip74EF
Hmgs	Su(H)
Dscam	Mhc
Es2	Pvr
tum	cnk
MYPT-75D	nej
ecd	CG10641
gkt	pn
fw	Rheb
dnc	CG4945
Dap160	bigmax
poe	drk
jumu	asf1
Rheb	Atx2
Eip74EF	rdx
CG4500	emb
Dp	Rca1
alpha-Spec	lola
spir	Abl
ex	how
Cks30A	sktl
bt	Lim1
Pk92B	Sh
CG18369	ash2
Vhl	peb
S6kII	elav
cbt	slam
boss	tamo
tud	stil
fax	Aph-4
Hem	Arc42
Jafrac2	knrl
dl	Axn
fred	Pka-C3
Prm	Cka
cos	Su(H)
blow	Sb
Patj	Arc42
Alk	PebIII
l(2)gd1	Cka
Dhc64C	cbt
Tm1	Yp1
E(bx)	ry
CG9769	gl
shot	pav
fd59A	lva
CG10641	Scgdelta
trc	Gtp-bp
Dp	CG12301
lwr	sqd
Myo31DF	Idgf1
Src64B	Arp66B
fw	e
RpL30	Atx2
lilli	Sh
sls	Sh
ry	Hph
Ef1gamma	inv
CtBP	CG18369
elav	caup
glu	Borr
l(2)efl	dom
ast	ird5
Atx2	Rheb
lva	tub
CycE	ine
Hmgs	cos
Gtp-bp	Appl
sktl	Eip63F-1
chif	betaTub56D
d4	par-6
l(3)mbt	tld
Ef1gamma	thr
ry	brat
bap	gkt
E2f	lin
CdsA	oaf
stil	ppan
Moe	bib
ine	Hph
Tm1	CG17739
CycE	mbl
drl	loco
exu	Dlic2
Set2	RhoL
run	dom
Yp1	tutl
Hr78	wrapper
Nrx-IV	Sema-2a
sls	flw
Ank2	inv
sll	PhKgamma
Mitf	Lac
toy	bap
CG4945	CG9104
capu	sax
Appl	kay
sec23	run
LanB2	sw
Tm1	twf
CG16719	esc
cbx	wal
v	Cyp1
sgg	flw
fal	dl
Ddx1	Dhc64C
mbt	dup
CG2681	qua
stumps	LanB2
Dlic2	Glycogenin
opa	Dif
raw	kay
Src42A	stumps
rad50	par-1
Pk92B	raw
Idgf4	da
Btk29A	ry
ALiX	Lim1
Hr78	hyd
CG6372	cnc
Mitf	trn
140up	MED11
pbl	emp
pot	sec23
Mkp3	eya
ics	Ca-alpha1D
Idgf4	ftz-f1
mri	CG3075
Chc	lola
CG18369	CG34417
Pde8	Galpha73B
CG34379	eve
Sry-delta	prod
klar	Myo31DF
Glycogenin	Dscam
bap	mbt
Lis-1	Oseg1
CG3829	flw
sli	ct
CG17221	Eip71CD
jar	loco
Patj	LIMK1
CG8149	Mtl
LanA	ash2
Cka	Pk92B
dsf	Apc2
fs(2)ltoPP43	tld
ttk	pelo
Hr46	B4
wg	CG34379
CG10641	G-oalpha47A
G-oalpha47A	Cip4
Antp	FKBP59
v	Idgf2
CG13850	sdt
Sin3A	Sulf1
Idgf4	Gtp-bp
lmd	dl
G-salpha60A	qua
spn-A	Dl
sdt	BicD
Atg6	stil
Mbs	Rho1
Hph	dpn
Iswi	MED11
fred	bt
Caf1	betaTub56D
neur	Rpd3
mask	Akap200
wee	pot
dib	Trl
ofs	Sulf1
Alk	CG6416
lilli	dj
chic	ap
pyd	wal
tup	cbx
cic	flw
tral	CG6372
shrb	qua
ofs	Ald
MED11	l(2)efl
sno	Borr
CG4945	cg
jar	mam
knrl	fal
CG9520	yellow-f
lva	bun
beta4GalNAcTA	e
CG9509	dl
Dat	Iswi
MED11	spin
eIF-4a	siz
Dl	Borr
l(3)mbt	dpld
Myo61F	Sur
CG13850	Cyp1
morgue	blow
car	Abd-B
d4	nej
bon	ine
sec23	Cyt-c-d
stumps	msk
mri	cort
numb	Sulf1
svr	eIF-4a
CG13850	shn
phyl	Crk
CG9104	fs(1)K10
Nrx-IV	shot
sll	E2f2
dom	spn-A
SelD	ytr
Idgf5	Abi
grp	Not1
Es2	LIMK1
l(2)gl	tou
ppan	dl
Dys	ash2
acj6	srp
da	CycA
rux	Dap160
18w	loco
fs(1)K10	numb
pbl	Not1
vap	CG17221
G-ialpha65A	CG3987
cathD	scrib
siz	disco
bowl	Ank2
wee	pbl
Set2	gl
bhr	Caf1
sw	Nrt
dally	Cip4
boss	boss
CadN	Rheb
Snap	sas
Chc	CG3075
Cka	bt
Mmp2	tou
Crk	bap
stil	Mmp2
RhoGAP68F	beta4GalNAcTA
Scgdelta	cic
Idgf5	ey
Idgf5	ix
Ank2	Dif
ena	Iswi
Crk	tamo
numb	Rca1
apt	Src42A
Dat	Pcaf
Fmr1	Oseg1
Mmp2	nmo
G-ialpha65A	fd59A
dsd	dsf
how	pio
mbl	gkt
brm	shg
Ef1gamma	Pgant35A
Nrt	Src64B
yrt	Idgf5
oaf	esg
Prm	CG33205
l(1)G0289	bt
sgl	Taf4
Idgf4	rux
Pcaf	CtBP
Idgf5	Dap160
Alh	Taf4
l(2)gd1	Idgf5
Myo61F	Dat
frc	sli
ttk	l(2)efl
jar	rib
sls	ken
pot	osa
pelo	sll
vlc	ry
inv	Sulf1
eve	CG34379
Pde8	CG9445
enok	chrw
Atg6	wupA
Lis-1	cort
CG2681	crol
hdc	Nrt
trio	chif
LanB1	CG32486
Idgf1	svr
Iswi	dom
glu	betaTub56D
Eip74EF	Mkp3
qua	vlc
esg	Jafrac2
Hem	chn
CG12301	MYPT-75D
Sry-delta	tra
ImpE3	aft
crol	cathD
cg	e
rhea	beta4GalNAcTA
e	e
Dredd	dome
sec23	tum
Dif	Pvf1
CG32082	Pop2
Pkn	loco
Wnt5	NetB
Pk92B	Oseg1
CG13850	Moe
tup	tsh
crol	Atg5
Eip71CD	Idgf1
CG4945	eg
CG17739	Dredd
Sur	kuk
mbl	LCBP1
CG6416	ftz-f1
bhr	sqd
prd	RhoGAPp190
Antp	stil
Hr78	Dredd
p53	Spred
yellow-f	sns
CSN4	Dcp-1
ssh	Pi3K92E
Mkp3	e
vlc	Hph
bun	Rho1
NetB	Atg5
Dredd	RhoL
Caf1	jumu
fru	ftz-f1
noc	CG13850
d	chico
CycB	fs(1)M3
gro	chic
Idgf4	Borr
Sry-delta	nej
Sema-2a	d
vap	jing
uzip	Btk29A
Pk92B	Rack1
Hem	Aph-4
CSN4	ttk
trn	Btk29A
prod	stg
mus304	B4
mmy	cbt
bcd	sll
ine	Mer
Mitf	d
CG33205	bib
eff	cos
vap	PebIII
qm	mbt
Alk	hkl
Iswi	bon
Idgf2	tkv
tra2	Ephrin
lva	bowl
sav	Gtp-bp
chico	d
mbl	B4
CG4500	peb
Idgf2	Lac
Pcaf	CG16719
CG8216	stumps
pcm	Dl
caup	rhea
ash2	LCBP1
Aph-4	CG3075
RpL30	CG17221
Lis-1	nej
CG1942	sls
Krn	disco
sle	ash1
Optix	pros
tin	kuk
Alh	CG6416
ix	E(bx)
Eip71CD	raw
car	dom
Rca1	pcm
Idgf4	Lar
hpo	glu
dos	Optix
fal	flw
stil	tud
Nrx-IV	elav
Cyt-c-d	stumps
Atx2	CG6372
Mhc	Mer
e	Cka
mam	140up
E2f	Pde8
MYPT-75D	Pcaf
wal	Pkn
MED24	Lar
CG9509	Stat92E
cactin	CG34417
Mer	Stat92E
raw	wupA
wee	kis
by	cbt
Mmp2	foxo
Lar	Optix
gro	Ephrin
Dcp-1	nmo
Aph-4	sli
PebIII	lwr
sar1	Hmgs
dlg1	fax
Tl	Arc42
Mer	da
wls	ken
tup	Arc42
Pk61C	tra2
Su(var)2-10	CycB
qua	Optix
Sulf1	Psn
qkr58E-3	pnr
sgg	ex
dpp	l(2)efl
bnb	run
Nrt	Aph-4
sli	Pkn
Pk92B	ics
dei	dmt
Pde8	CSN4
PebIII	fl(2)d
sdt	trc
snf	baz
acj6	chrw
dos	ey
Pvr	nej
Dl	cnc
meso18E	kis
shg	sn
Cyt-c-d	Krn
ap	CG3829
Ddx1	sle
glec	sno
CG32486	alpha-Spec
yellow-f	dib
CG8247	Tak1
Hs6st	Aph-4
jing	Lcp65Ag1
Nrt	Patj
Sema-2a	Jafrac2
lmd	dah
jing	Tl
kay	esg
Snap	mri
Dscam	Cp1
nej	slam
dpld	fw
rdx	Arc42
Gtp-bp	bun
dlg1	Aph-4
MYPT-75D	sls
tow	Rab7
inv	bib
dj	mth
FKBP59	shot
BicD	Alk
Lis-1	pn
Psn	baz
Antp	siz
Ca-alpha1D	chif
trio	snf
esc	Dl
alph	cbt
bnl	phyl
CG10641	CG13850
stil	tamo
t	MYPT-75D
Su(H)	cos
Rbp9	Sry-delta
Dp	EcR
bon	Iswi
flfl	Taf4
Mmp1	Tl
srp	dec-1
mri	Uba1
Dad	pav
Pkn	Src42A
ics	fru
lic	sec23
lola	kkv
Sulf1	bl
Idgf5	CG1942
hyx	CG1244
by	tra2
Sulf1	Jra
CG9104	cort
Arc42	Hem
Cyt-c-d	sec23
CG8149	E2f
fru	bnb
Mbs	klar
Iswi	Myo61F
mbl	mmy
Pk92B	dock
fal	G-salpha60A
Not1	CG9445
sav	Hr78
toe	ird5
sgg	tra2
knrl	esg
Dat	neur
emc	CG13850
Galpha73B	CSN4
Pcaf	MYPT-75D
run	ytr
run	sec23
Sulf1	spen
run	sno
mth	tral
mam	CadN
l(1)G0289	Sb
gro	cic
CG12896	run
jumu	CycA
tsh	Arc42
Fas3	Src64B
Uba1	Lim1
Msp-300	ash1
gl	Sxl
nej	prod
Idgf1	Mbs
crc	mam
Su(var)2-10	xl6
Eip63F-1	hpo
bib	NetB
cher	bt
trc	Btk29A
FKBP59	aft
scrib	B4
CG6416	Eip63F-1
Lac	bon
Dscam	up
tub	ird5
noc	ast
CG9104	tld
Nrt	CSN4
Psn	Dif
brk	tkv
Dl	CycA
CycB	dl
drm	amx
cg	ast
Mlc1	140up
MED11	tow
spn-A	Caf1
Pink1	Mkp3
svr	crc
Abi	CG3075
up	CycA
Sema-2a	vap
18w	brm
Dscam	Glycogenin
Sulf1	RhoGAP68F
dos	kkv
car	Dat
l(2)37Cc	pnr
brm	Dap160
CG8216	emc
PhKgamma	Wnt5
pn	CG9104
caup	Nrx-IV
Idgf4	MED11
PhKgamma	chif
blow	ix
Dok	hyd
betaTub56D	Vhl
emp	sec23
LanB1	Mef2
Crk	l(2)37Cc
bt	cher
Mlc1	ird5
sno	Eip74EF
Hs2st	Oseg1
ecd	Cks30A
CSN4	l(2)efl
ix	CG9509
Tak1	cin
ry	trc
capu	Pvf1
alph	cos
Dp	Pi3K92E
dec-1	PhKgamma
Myo61F	Patj
PebIII	E2f2
Cip4	Arc42
da	pio
inv	raw
wg	siz
cnk	cos
tutl	Yp1
CG9769	fl(2)d
sktl	Borr
CG34379	morgue
CycA	Idgf4
prd	hyd
sina	CycB
kuz	Galpha73B
fax	loco
Mbs	Myo31DF
Stat92E	glu
tou	Mmp2
Hs2st	dome
Syx1A	dec-1
up	Stat92E
capu	sle
crc	LIMK1
bnl	fru
shrb	zfh2
CG9445	cactin
spir	mfas
CycA	cin
ash1	CG9445
form3	Galpha73B
dom	Iswi
Dcp-1	Wnt5
cta	cbt
twf	ine
Syx1A	Dl
CG3075	dpp
CG9104	toy
snf	E(bx)
Sin3A	twi
tin	Mbs
Khc	qm
sll	Ank2
sdt	srp
ken	ird5
Ark	CG13850
pnut	S6kII
Hr46	mbo
wrapper	Apc2
vap	Lcp65Ag1
Mmp2	rg
phyl	tou
cin	hpo
tou	l(2)gl
lola	NetB
nej	Es2
Pvr	slam
dlg1	xmas-2
140up	Psn
pyd	Nrt
Nf1	chic
dsx	Vhl
up	Mlc1
Patj	bs
Sema-2a	Eip71CD
stil	fw
Ef1gamma	CG12301
Idgf4	tin
rux	Tl
dj	fog
LanB2	Nf1
Myo61F	CG4945
Not1	Cyt-c-d
phyl	eIF-4a
Sobp	e
bnl	chinmo
Mer	vlc
Mhc	sn
CG6416	meso18E
frc	Hmgs
tral	RpL30
t	jagn
chic	wal
pbl	sec23
ytr	tok
santa-maria	tral
baz	Atpalpha
Dif	inv
Eip63E	wal
wus	CG8216
Ca-alpha1D	ash1
rg	Mmp1
wus	form3
Oseg1	Mbs
elav	wupA
wal	rux
enok	dnc
NetB	pcm
tin	xl6
CG6416	rhea
tld	l(3)mbt
t	neur
wg	Sh
bowl	Aph-4
zfh2	abd-A
Optix	kis
Dl	ben
enok	zfh2
Sb	ImpE3
rad50	pbl
ct	Idgf5
CG9445	ash1
LanA	dome
aft	14-3-3zeta
Mbs	cher
emc	Apc2
tub	CG13850
glec	inv
pcm	hyx
CG34417	d4
LanA	nej
glec	scrib
Rbp9	Ice
Taf4	Rca1
prd	Pen
dom	tok
ftz-f1	ea
Lcp65Ag1	klar
up	sgl
CG12896	noc
Vhl	CG17739
CG3829	CG2681
Dif	CG12301
CG4945	Not1
dei	pdm2
esg	oaf
rdo	tok
toe	Mmp2
kuz	Tl
Rpd3	mfas
cbt	CG16719
how	gl
tld	CG2678
Pk61C	run
tum	BicD
poe	Aph-4
CG8216	run
Dp	ct
kuz	PebIII
Eip71CD	scrib
sgl	kay
ofs	dlg1
btl	exu
e	CG6416
chinmo	inv
Ptpmeg	Dscam
CG9509	Idgf5
hkb	blow
Vhl	spen
capu	CG10641
CG10641	fd59A
inaC	p53
Ephrin	sec13
wal	MED11
tld	MYPT-75D
CG9445	Su(H)
PebIII	CG9509
fs(1)M3	rdo
ap	capu
E(z)	up
CycA	CG2678
LanA	E2f2
mask	Uba1
CkIIalpha	sll
dom	CtBP
ap	CG2681
Atpalpha	FKBP59
RhoGAP68F	spir
CG17739	E(z)
tral	caps
scra	Uba1
dj	msi
cbt	twf
Src42A	qm
tum	emp
Cks30A	pros
NAT1	Mitf
Antp	Mmp2
MED11	Su(var)2-10
cin	esc
sgl	Crk
G-ialpha65A	fog
cact	CG8216
Tab2	ALiX
ecd	enok
Tina-1	eya
dah	tok
FKBP59	Idgf1
dmt	Borr
CG16719	d4
Sur	car
ecd	Ephrin
cact	dsx
CG6416	Akap200
car	tin
Psn	Glycogenin
esc	rdo
puc	Akap200
nmo	nej
shg	Btk29A
Caf1	Ef1gamma
Chc	Pgant35A
Sema-1b	ftz-f1
prod	yrt
sax	caps
sprt	glec
ftz-f1	Sin3A
tll	tll
Jra	Ddx1
lin	CG12301
eg	cact
tou	Vhl
pros	Aph-4
peb	sdt
Hs2st	d
jing	kuz
dome	Myo31DF
ey	Crk
thr	rdo
Pde8	Pak
pav	Wnt5
Lcp65Ag1	rux
CG34417	Su(H)
sty	beta4GalNAcTA
dlg1	v
ImpE3	Appl
